Diâmetro Altura do Peito (m),Altura da Primeira Ramificação (m),Altura da Árvore (m),Diâmetro da Copa (m),Ângulo (°),Presença de Interferência - Tronco,Presença de Fendas - Tronco,Porcentagem da Área (%) com Deterioração - Colo,Raio/PS média - Colo,Porcentagem da área do oco aberto (%) - Tronco,Raio/PS média - Tronco,Árvore Morta,Probabilidade de ruptura,Fungo - Tipo de Ataque,Fungo - Corpo de Frutificação,Cupim-Subterrâneo - Tipo de Ataque,Cupim-Madeira-Seca - Tipo de Ataque,Cupim-de-Solo - Tipo de Ataque,Presença Broca,Código Árvore,Espécie,Risco de Queda,Levantamento do Pavimento,Área Permeável Insuficiente,Presença de Interferência - Raiz,Injúria Mecânica - Raiz,Raiz Exposta - Raiz,Raiz Cortada - Raiz,Raiz Dobrada/Enovelada - Raiz,Injúria Mecânica - Colo,Colo Soterrado - Colo,Injúria Mecânica - Tronco,Casca Inclusa - Tronco,Protuberância - Tronco,Injúria Mecânica - Copa,Epífitas - Copa,Copa Desequilibrada,Largura da Copa (m),Altura da Copa (m),Ângulo (rad),Excentricidade (m),Formato da Copa,Densidade
0.43,3.7710000000000004,7.558,7.102,9.499,0.0,0.0,3.705,1.238,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121657-18,Holocalyx balansae,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,7.102,3.7869999999999995,0.16578882564694136,1.2646398338448426,2.0,0.92
0.385,3.023,8.805,6.394,1.128,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121657-17,Holocalyx balansae,PEQUENO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,6.394,5.782,0.019687313962496036,0.17336919876028223,1.0,0.92
0.248,2.501,5.966,3.3360000000000003,15.491,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121657-16,Holocalyx balansae,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3.3360000000000003,3.4650000000000003,0.2703689544264416,1.6535090625403184,1.0,0.92
0.40700000000000003,2.276,9.571,7.91,17.852999999999994,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.59,0.0,0.0,0.0,0.0,0.0,0.0,170038-16,Holocalyx balansae,PEQUENO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,7.91,7.295,0.31159363135854756,3.082680870206947,1.0,0.92
0.382,2.943,9.265,5.827000000000001,4.008,0.0,0.0,16.96,1.7,15.829,1.661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,022578-1,Holocalyx balansae,PEQUENO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,5.827000000000001,6.322000000000001,0.06995279641993273,0.6491718889774247,1.0,0.92
0.499,2.7521639234357296,9.873913406264302,6.9740135137690595,6.201128669953286,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.920022634236384,0.0,0.0,0.0,0.0,0.0,0.0,413100-1,Holocalyx balansae,PEQUENO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,6.9740135137690595,7.121749482828573,0.10823011263050161,1.0728470583443668,1.0,0.92
0.439,2.8819999999999997,10.62,7.146,1.673,0.0,0.0,5.527,1.307,0.0,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,413100-2,Holocalyx balansae,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.146,7.7379999999999995,0.029199358385865133,0.31018534600597575,1.0,0.92
0.6809999999999999,2.229,11.672,6.747000000000001,3.846,0.0,0.0,66.268,5.377999999999999,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,013471-13,Holocalyx balansae,GRANDE,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,6.747000000000001,9.443000000000001,0.06712536303170191,0.7846661114155816,3.0,0.92
0.446,2.576,11.612,8.059,9.881,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.74,0.0,0.0,0.0,0.0,0.0,0.0,013471-14,Holocalyx balansae,PEQUENO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.059,9.036,0.1724559833895597,2.0226506790384473,1.0,0.92
0.43,2.806,10.437000000000001,8.37,7.402,0.0,0.0,4.359,1.264,0.0,1.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,042480-21,Holocalyx balansae,PEQUENO,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,8.37,7.631000000000001,0.12918927123262028,1.3559000947349102,1.0,0.92
0.28300000000000003,2.259,8.749,5.593,2.568,0.0,0.0,0.0,1.0,0.0,1.0,0.0,10.3,0.0,0.0,0.0,0.0,0.0,0.0,042480-8,Holocalyx balansae,PEQUENO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,5.593,6.49,0.04482005519121438,0.39239344960181277,1.0,0.92
0.462,2.333,15.152999999999999,7.722,13.662,0.0,0.0,0.0,1.0,0.0,1.0,0.0,28.66,0.0,0.0,0.0,0.0,0.0,0.0,042480-6,Holocalyx balansae,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,7.722,12.819999999999999,0.2384468824074653,3.683257875427301,3.0,0.92
0.344,3.054,8.707,6.3389999999999995,27.267,0.0,0.0,64.976,5.157,0.0,1.0,0.0,40.64,0.0,0.0,0.0,0.0,0.0,0.0,042480-24,Holocalyx balansae,GRANDE,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,6.3389999999999995,5.6530000000000005,0.47589892714129384,4.487668869312986,1.0,0.92
0.312,3.201,7.439,5.475,29.563000000000002,0.0,0.0,6.35,1.337,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,042480-7,Holocalyx balansae,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1,5.475,4.2379999999999995,0.5159716867670837,4.2195883134660965,1.0,0.92
0.201,3.2260000000000004,8.639,4.605,7.516,0.0,0.0,0.0,1.0,0.0,1.0,0.0,94.55,0.0,0.0,0.0,0.0,0.0,0.0,042480-9,Holocalyx balansae,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,4.605,5.4129999999999985,0.13117894657989382,1.1398002946011736,1.0,0.92
0.325,2.6889999999999996,11.578,6.188,7.441,0.0,0.0,0.0,1.0,0.0,1.0,0.0,25.78,0.0,0.0,0.0,0.0,0.0,0.0,042480-5,Holocalyx balansae,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,6.188,8.889,0.12986994964089807,1.5121452346380264,3.0,0.92
0.188,2.1959999999999997,8.074,3.943,12.29,0.0,0.0,0.004,1.006,0.0,1.0,0.0,99.77,0.0,0.0,0.0,0.0,0.0,0.0,042480-15,Holocalyx balansae,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.943,5.878,0.21450096507010308,1.7589405785586831,1.0,0.92
0.46799999999999997,3.13,11.602,9.052,4.688,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.09,0.0,0.0,0.0,0.0,0.0,0.0,042480-4,Holocalyx balansae,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,9.052,8.472000000000001,0.08182103533349416,0.9514117330689422,1.0,0.92
0.40700000000000003,2.307,9.685,6.3820000000000014,2.226,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,042480-1,Holocalyx balansae,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,6.3820000000000014,7.378,0.03885102914939378,0.3764616470872374,1.0,0.92
0.449,2.73,9.885,7.095,5.64,0.0,0.0,22.343000000000004,1.896,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,042480-41,Holocalyx balansae,GRANDE,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1,7.095,7.154999999999999,0.09843656981248018,0.9762005805149921,1.0,0.92
0.315,2.3369999999999997,9.171,6.1960000000000015,7.917999999999997,0.0,0.0,5.684,1.3130000000000002,0.0,1.0,0.0,9.42,0.0,0.0,0.0,0.0,0.0,0.0,042480-12,Holocalyx balansae,PEQUENO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0,6.1960000000000015,6.834,0.13819517017291094,1.2755181710217092,1.0,0.92
0.376,2.484,9.916,6.652,5.901,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,042480-42,Holocalyx balansae,PEQUENO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,6.652,7.432,0.10299187916018539,1.0248938336660955,1.0,0.92
0.525,2.766,13.594000000000001,9.394,16.122,0.0,0.0,12.525,1.548,0.0,1.0,0.0,30.39,3.0,0.0,0.0,0.0,0.0,0.0,042480-14,Holocalyx balansae,PEQUENO,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0,9.394,10.828000000000001,0.2813819820065258,3.9293616887986977,1.0,0.92
0.33399999999999996,4.819,11.369000000000002,4.838,7.608,0.0,0.0,0.0,1.0,1.3769999999999998,1.133,0.0,14.52,0.0,0.0,0.0,0.0,0.0,0.0,063568-1,Holocalyx balansae,PEQUENO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1,4.838,6.550000000000002,0.13278464949172858,1.5185641765622861,1.0,0.92
0.27399999999999997,1.819,7.877999999999999,5.591,3.9760000000000004,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.21,0.0,0.0,0.0,0.0,0.0,0.0,027421-14,Holocalyx balansae,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,5.591,6.058999999999999,0.06939429105929455,0.5475674566440563,1.0,0.92
0.605,3.694,11.805,7.395,1.2590000000000001,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,027421-4,Holocalyx balansae,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,7.395,8.111,0.02197369528260861,0.2594412306406805,1.0,0.92
0.239,2.4659999999999997,7.6720000000000015,4.341,1.546,0.0,0.0,0.0,1.0,0.0,1.0,0.0,6.97,0.0,0.0,0.0,0.0,0.0,0.0,027421-1,Holocalyx balansae,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,4.341,5.206000000000001,0.026982790235832336,0.20706222112592954,1.0,0.92
0.29600000000000004,2.379,7.048999999999999,6.029,4.975,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,090557-27,Holocalyx balansae,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,6.029,4.669999999999998,0.08683013028671789,0.6136084585536054,1.0,0.92
0.43,3.065,9.849,8.817,6.2029999999999985,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.12,0.0,0.0,0.0,0.0,0.0,0.0,090557-28,Holocalyx balansae,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,8.817,6.784000000000001,0.10826277350120823,1.0704655755011618,2.0,0.92
0.395,2.281,7.627999999999999,4.716,5.524,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,096130-51,Holocalyx balansae,PEQUENO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.716,5.3469999999999995,0.09641198788016676,0.7377178237216039,1.0,0.92
0.382,2.471,11.488,9.146,5.013,0.0,0.0,0.0,1.0,0.0,1.0,0.0,24.18,0.0,0.0,0.0,0.0,0.0,0.0,126519-6,Holocalyx balansae,PEQUENO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9.146,9.017,0.08749335540247574,1.0076963144731226,1.0,0.92
0.589,2.647,8.592,10.547,7.091,0.0,0.0,20.846999999999998,1.84,25.074,2.003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126519-5,Holocalyx balansae,PEQUENO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,10.547,5.945,0.12376129725891791,1.0688196328795416,2.0,0.92
0.5920000000000001,2.7110000000000003,11.929,8.479,19.053,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,126519-3,Holocalyx balansae,PEQUENO,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,8.479,9.218,0.3325375823824796,4.1198309332029615,1.0,0.92
0.653,3.217,11.902999999999999,13.091,10.628,0.0,0.0,29.076999999999998,2.17,0.0,1.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,126519-8,Holocalyx balansae,GRANDE,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,13.091,8.685999999999998,0.18549359290195735,2.233607082968497,2.0,0.92
0.633,2.937,10.877,11.587,4.476,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126519-9,Holocalyx balansae,PEQUENO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,11.587,7.940000000000001,0.07812093731926618,0.8514542482962612,2.0,0.92
0.376,3.676,8.612,8.566,20.579,0.0,0.0,2.575,1.1909999999999998,0.0,1.0,0.0,4.16,0.0,0.0,0.0,0.0,0.0,0.0,126519-7,Holocalyx balansae,PEQUENO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.566,4.936,0.3591713067679131,3.2334360689135764,2.0,0.92
0.573,1.285,11.309000000000001,8.82,2.7960000000000003,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126519-10,Holocalyx balansae,GRANDE,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.82,10.024000000000001,0.04879940588576146,0.5523109719194496,1.0,0.92
0.452,2.4019999999999997,10.870999999999999,9.192,17.27,0.0,0.0,15.625,1.6540000000000001,37.286,2.568,0.0,8.93,0.0,0.0,0.0,0.0,0.0,0.0,126519-4,Holocalyx balansae,GRANDE,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,9.192,8.469,0.3014183618194207,3.379696236355965,1.0,0.92
0.624,2.384,11.132,13.493,6.204,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,126519-2,Holocalyx balansae,PEQUENO,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,13.493,8.748,0.1082802267937282,1.2101085346575686,2.0,0.92
0.33399999999999996,2.017,8.488,4.943000000000001,15.605,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,135020-4,Holocalyx balansae,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1,4.943000000000001,6.471,0.2723586297737151,2.3706906625159805,1.0,0.92
0.27399999999999997,1.935,7.181,4.2780000000000005,4.274,0.0,0.0,4.87,1.2830000000000001,0.0,1.0,0.0,0.14,0.0,0.0,0.0,0.0,0.0,0.0,135020-8,Holocalyx balansae,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,4.2780000000000005,5.246,0.07459537223023764,0.5366651564216556,1.0,0.92
0.48700000000000004,2.3,11.815,6.067,6.436,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135020-7,Holocalyx balansae,PEQUENO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,6.067,9.515,0.11232939065835505,1.3327821052779165,3.0,0.92
0.29,1.716,9.926,7.211,10.905,0.0,0.0,0.0,1.0,0.0,1.0,0.0,92.14,0.0,0.0,0.0,0.0,0.0,0.0,470759-54,Holocalyx balansae,MÉDIO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.211,8.21,0.19032815492998162,1.9123446629472034,1.0,0.92
0.547,2.329,13.450999999999999,9.139,7.666,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.87,0.0,0.0,0.0,0.0,0.0,0.0,470759-30,Holocalyx balansae,PEQUENO,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9.139,11.121999999999998,0.13379694045788532,1.8105193053954332,1.0,0.92
0.544,2.444,11.328,8.316,4.518,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,470759-32,Holocalyx balansae,GRANDE,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,8.316,8.884,0.07885397560510381,0.8951138627593207,1.0,0.92
0.611,2.01,12.442,10.708,10.849,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,470759-55,Holocalyx balansae,GRANDE,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,10.708,10.432,0.18935077054886482,2.384467980894024,1.0,0.92
0.166,4.498,10.729000000000001,4.325,4.51,0.0,0.0,0.0,1.0,0.0,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,005053-93,Holocalyx balansae,MÉDIO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,4.325,6.231000000000001,0.07871434926494426,0.8462748007586893,1.0,0.92
0.48100000000000004,2.477,11.699000000000002,10.052999999999999,3.782,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,149209-1,Holocalyx balansae,PEQUENO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,10.052999999999999,9.222000000000001,0.06600835231042554,0.7733552361039385,1.0,0.92
0.363,2.984,9.818,8.059,1.642,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,0.0,149209-7,Holocalyx balansae,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,8.059,6.834,0.02865830631774689,0.28144430557734024,1.0,0.92
0.207,2.92,6.4860000000000015,3.5780000000000003,7.106,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,149829-55,Holocalyx balansae,GRANDE,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,3.5780000000000003,3.5660000000000016,0.12402309664671705,0.8085637650630769,1.0,0.92
0.28300000000000003,2.773,8.172,5.039,7.182,0.0,0.0,1.5519999999999998,1.1420000000000001,0.0,1.0,0.0,1.06,0.0,0.0,0.0,0.0,0.0,0.0,149829-33,Holocalyx balansae,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,5.039,5.399000000000001,0.12534954687823274,1.029755502591711,1.0,0.92
0.3720000000000001,3.715,12.689,5.854,4.581,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.06,0.0,0.0,0.0,0.0,0.0,0.0,149829-59,Holocalyx balansae,PEQUENO,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.854,8.974,0.07995353303386024,1.0166977407947229,3.0,0.92
0.41100000000000003,2.9760000000000004,7.647,4.5889999999999995,0.48700000000000004,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149829-32,Holocalyx balansae,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,4.5889999999999995,4.670999999999999,0.008499753457212387,0.06499918000095319,1.0,0.92
0.643,3.5860000000000003,12.982999999999999,8.226,1.649,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149829-11,Holocalyx balansae,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,8.226,9.396999999999998,0.028780479365386493,0.3737601664743373,1.0,0.92
0.302,2.915,6.682,4.141999999999999,2.249,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149829-49,Holocalyx balansae,PEQUENO,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,4.141999999999999,3.7670000000000003,0.039252454877352475,0.26241969217248456,1.0,0.92
0.382,3.3160000000000003,7.1,3.7760000000000002,6.537000000000001,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149829-43,Holocalyx balansae,PEQUENO,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,3.7760000000000002,3.7839999999999994,0.11409217320286934,0.8135876603879523,1.0,0.92
0.43,2.79,6.5,4.293,6.325,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149829-50,Holocalyx balansae,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,4.293,3.71,0.11039207518864134,0.7204775475294962,1.0,0.92
0.28,2.645,7.47,5.4689999999999985,9.883,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,149829-57,Holocalyx balansae,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,5.4689999999999985,4.824999999999999,0.17249088997459958,1.301439916766412,1.0,0.92
0.385,2.506,9.742,5.3439999999999985,1.984,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,149829-25,Holocalyx balansae,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.3439999999999985,7.236000000000001,0.0346273323595675,0.33747436575112727,1.0,0.92
0.312,2.86,8.972999999999997,4.94,4.202,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.93,0.0,0.0,0.0,0.0,0.0,0.0,149829-61,Holocalyx balansae,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,4.94,6.112999999999998,0.07333873516880172,0.6592508369723001,1.0,0.92
0.35700000000000004,3.134,10.592,6.984,9.25,0.0,0.0,9.322,1.44,0.0,1.0,0.0,13.04,0.0,0.0,0.0,0.0,0.0,0.0,149829-6,Holocalyx balansae,GRANDE,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0,6.984,7.458,0.16144295580947549,1.7250167402433139,1.0,0.92
0.48700000000000004,3.155,10.672,7.491000000000001,6.33,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149829-5,Holocalyx balansae,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.491000000000001,7.517000000000001,0.11047934165124106,1.1838560492974126,1.0,0.92
0.6679999999999999,3.245,14.040999999999999,8.109,7.095,0.0,0.0,4.931999999999999,1.285,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151149-17,Holocalyx balansae,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,8.109,10.796,0.12383111042899768,1.747654696351715,3.0,0.92
0.251,2.8689999999999998,7.478,3.656,2.5610000000000004,0.0,0.0,0.032,1.018,0.003,1.006,0.0,0.27,0.0,0.0,0.0,0.0,0.0,0.0,160288-49,Holocalyx balansae,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.656,4.609,0.044697882143574785,0.33447354064734025,1.0,0.92
0.344,2.522,10.269,5.89,9.332,0.0,0.0,0.0,1.0,0.0,1.0,0.0,23.87,0.0,0.0,0.0,0.0,0.0,0.0,160288-8,Holocalyx balansae,PEQUENO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.89,7.747,0.16287412579611085,1.687502869315271,1.0,0.92
0.38799999999999996,2.747,9.17,9.957,6.095,0.0,0.0,0.0,1.0,0.0,1.0,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,160288-60,Holocalyx balansae,PEQUENO,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,9.957,6.423,0.10637781790905439,0.9791809285485592,2.0,0.92
0.401,3.051,7.047999999999999,6.476,2.861,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,160288-52,Holocalyx balansae,PEQUENO,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1,6.476,3.996999999999999,0.049933869899557774,0.3522267100713093,2.0,0.92
